Household_ID,State,District,Area,Family_Size,Income,Expenses,Savings,Education,Occupation,Own_House,Vehicles,Electricity_Usage,Water_Source,Internet,Bank_Balance,Loan_Amount,Credit_Score
HH01347,Karnataka,A,Urban,8,259935,187031,72904,Primary,Farmer,No,0,425.1,Borewell,No,301698.84,1319749.67,899
HH01348,Tamil Nadu,B,Rural,9,123375,114039,9336,Graduate,Business,No,2,333.9,Tap,Yes,512286.49,148400.04,421
HH01349,Delhi,C,Urban,9,223841,168555,55286,Primary,Business,No,0,868.0,Tanker,Yes,565519.25,241695.39,449
HH01350,Punjab,B,Urban,1,286878,218515,68363,Secondary,Farmer,Yes,0,213.1,Borewell,Yes,1552090.87,528604.15,802
HH01351,Maharashtra,A,Urban,9,138385,146356,-7971,Primary,Farmer,No,3,734.3,Tanker,Yes,741015.78,1060207.36,658
HH01352,Maharashtra,A,Rural,4,123755,109482,14273,Secondary,Farmer,Yes,4,314.0,Borewell,No,1200690.03,119263.11,898
HH01353,Punjab,D,Urban,8,83713,53176,30537,Secondary,Engineer,No,4,115.2,Borewell,Yes,294423.46,1122742.8,823
HH01354,Tamil Nadu,B,Urban,1,88031,43691,44340,Primary,Labor,No,4,558.4,Tanker,Yes,1316693.4,110722.67,771
HH01355,Delhi,D,Rural,2,48444,39222,9222,Secondary,Engineer,Yes,2,447.3,Tanker,No,926586.66,1258899.4,710
HH01356,Tamil Nadu,A,Urban,2,222644,191964,30680,Postgraduate,Labor,No,4,476.0,Tanker,No,1716547.79,531403.73,369
HH01357,Delhi,C,Rural,1,178950,83203,95747,Graduate,Engineer,Yes,2,71.8,Tap,No,1097052.73,1089959.18,664
HH01358,Karnataka,C,Urban,10,294601,198588,96013,Postgraduate,Engineer,Yes,2,572.6,Well,No,159370.55,79135.24,761
HH01359,Gujarat,A,Rural,6,266373,135367,131006,Secondary,Engineer,No,2,204.2,Tanker,Yes,894749.41,1372194.23,305
HH01360,Maharashtra,D,Rural,3,19324,18823,501,Primary,Business,Yes,4,889.4,Borewell,Yes,525386.82,997351.69,470
HH01361,Punjab,D,Rural,4,98219,47237,50982,Primary,Teacher,No,0,798.1,Tanker,Yes,903781.78,1031803.81,665
HH01362,Karnataka,C,Rural,5,83154,53737,29417,Postgraduate,Farmer,Yes,1,461.3,Borewell,No,931501.26,1413038.8,396
HH01363,Delhi,A,Urban,4,164878,128125,36753,Secondary,Doctor,Yes,1,668.5,Well,Yes,292312.09,996833.76,828
HH01364,Maharashtra,B,Urban,9,68392,74889,-6497,Graduate,Student,No,4,214.7,Well,Yes,1219552.28,543830.21,802
HH01365,Tamil Nadu,A,Urban,4,258174,234169,24005,Graduate,Doctor,No,0,171.0,Tanker,Yes,844620.27,563842.0,345
HH01366,Karnataka,C,Rural,7,263962,191097,72865,Secondary,Student,Yes,0,817.1,Well,Yes,1176861.05,1300729.38,577
HH01367,Gujarat,D,Urban,9,101897,92617,9280,Secondary,Engineer,No,1,721.9,Well,Yes,273207.5,150455.29,301
HH01368,Punjab,D,Urban,9,237105,208413,28692,Primary,Labor,No,0,614.1,Tanker,No,1787812.35,211731.01,789
HH01369,Delhi,D,Urban,9,233869,97849,136020,Postgraduate,Farmer,Yes,4,823.1,Tap,Yes,1995841.61,745295.3,686
HH01370,Tamil Nadu,B,Rural,4,146796,113212,33584,Secondary,Labor,Yes,2,486.9,Well,Yes,1388477.0,1314664.93,549
HH01371,Karnataka,A,Urban,9,199332,149811,49521,Graduate,Engineer,No,2,75.9,Tanker,No,1989274.83,1136429.27,334
HH01372,Delhi,B,Rural,9,76894,60932,15962,Secondary,Labor,No,4,861.9,Tanker,No,1379095.01,805063.24,773
HH01373,Karnataka,A,Urban,8,240526,164020,76506,Secondary,Engineer,No,2,858.6,Tap,No,148042.56,692232.24,454
HH01374,Maharashtra,D,Urban,6,191357,86486,104871,Postgraduate,Teacher,Yes,3,240.4,Tanker,No,1617320.82,243295.25,818
HH01375,Tamil Nadu,C,Rural,7,156116,65280,90836,Primary,Farmer,Yes,0,380.0,Well,No,681559.98,240475.42,666
HH01376,Tamil Nadu,C,Urban,3,131826,132203,-377,Graduate,Doctor,No,3,718.2,Borewell,No,185004.81,434010.51,477
HH01377,Gujarat,C,Rural,7,108826,116315,-7489,Secondary,Teacher,No,0,497.7,Well,Yes,1197847.98,803610.83,589
HH01378,Tamil Nadu,B,Rural,9,192546,117744,74802,Postgraduate,Labor,No,3,759.9,Well,Yes,297230.43,1447809.53,338
HH01379,Punjab,B,Urban,2,170023,106397,63626,Postgraduate,Business,Yes,4,131.1,Borewell,Yes,425229.87,580216.35,410
HH01380,Gujarat,A,Rural,9,157194,157988,-794,Secondary,Doctor,Yes,4,363.4,Tap,Yes,1528942.91,1404888.34,310
HH01381,Punjab,D,Urban,9,119656,55512,64144,Primary,Business,Yes,1,843.4,Tap,Yes,1844927.35,646301.68,870
HH01382,Maharashtra,D,Rural,1,70643,62005,8638,Secondary,Business,Yes,4,301.0,Tanker,No,412453.73,1368719.2,845
HH01383,Delhi,C,Urban,2,264121,189606,74515,Secondary,Student,No,0,790.2,Well,No,980448.39,710154.32,429
HH01384,Maharashtra,A,Urban,6,41768,20190,21578,Secondary,Teacher,Yes,1,649.5,Borewell,No,1959670.65,1254885.77,385
HH01385,Gujarat,B,Rural,4,272448,293616,-21168,Primary,Engineer,Yes,1,88.6,Borewell,No,511870.65,774436.23,819
HH01386,Gujarat,B,Rural,5,90771,78721,12050,Secondary,Farmer,No,3,129.2,Tap,No,555613.47,462093.23,615
HH01387,Karnataka,A,Rural,6,298976,202379,96597,Graduate,Engineer,No,1,593.2,Tap,No,470299.14,332258.14,708
HH01388,Punjab,A,Rural,3,102083,80825,21258,Secondary,Labor,No,4,107.8,Tanker,No,1045280.05,216898.69,767
HH01389,Maharashtra,B,Rural,1,295196,324505,-29309,Postgraduate,Farmer,No,1,636.1,Tanker,No,231762.69,1328238.54,720
HH01390,Gujarat,D,Rural,1,76360,69071,7289,Postgraduate,Teacher,Yes,1,88.7,Well,Yes,1885208.41,550568.64,441
HH01391,Tamil Nadu,D,Urban,6,235870,180796,55074,Primary,Teacher,No,0,759.2,Tap,Yes,318064.18,369668.69,449
HH01392,Delhi,D,Rural,2,244370,221393,22977,Secondary,Doctor,Yes,3,152.7,Borewell,Yes,587663.31,1023802.81,548
HH01393,Karnataka,C,Rural,10,147872,77909,69963,Postgraduate,Business,Yes,3,270.4,Tanker,No,1467421.53,1401654.22,432
HH01394,Karnataka,B,Urban,8,13070,9647,3423,Primary,Student,No,3,897.7,Tanker,Yes,1317991.89,347116.14,879
HH01395,Karnataka,A,Urban,4,295192,232003,63189,Secondary,Engineer,No,0,606.1,Borewell,Yes,1342305.92,1228383.47,787
HH01396,Punjab,B,Rural,8,273077,137175,135902,Postgraduate,Engineer,No,1,96.6,Tanker,Yes,1996241.63,879393.66,432
HH01397,Punjab,B,Rural,8,208850,160011,48839,Secondary,Teacher,No,0,377.5,Borewell,Yes,1775191.32,197644.09,659
HH01398,Karnataka,C,Rural,6,171778,106346,65432,Secondary,Engineer,Yes,0,538.5,Well,Yes,1909651.31,1213748.45,745
HH01399,Tamil Nadu,B,Urban,7,151567,71364,80203,Secondary,Doctor,Yes,2,425.5,Well,Yes,1417265.31,913615.58,557
HH01400,Delhi,D,Urban,10,172643,125252,47391,Primary,Business,Yes,2,627.4,Well,No,1349799.44,887045.49,613
HH01401,Maharashtra,A,Rural,6,36143,34829,1314,Postgraduate,Student,No,3,352.8,Borewell,No,989391.26,1420813.18,381
HH01402,Tamil Nadu,B,Urban,1,215842,157500,58342,Secondary,Engineer,Yes,2,737.8,Borewell,No,844249.48,815633.57,758
HH01403,Punjab,B,Rural,9,54157,59508,-5351,Secondary,Engineer,Yes,3,243.2,Borewell,No,1730105.52,813212.04,885
HH01404,Punjab,C,Urban,8,106383,115190,-8807,Secondary,Business,Yes,3,344.8,Well,Yes,1595331.84,785970.74,567
HH01405,Maharashtra,A,Urban,7,256602,154157,102445,Primary,Labor,No,4,59.0,Borewell,No,907013.45,405820.25,638
HH01406,Maharashtra,D,Rural,5,230977,213320,17657,Secondary,Student,Yes,2,263.7,Tap,No,1438183.96,1428190.13,326
HH01407,Karnataka,C,Rural,10,98000,106787,-8787,Primary,Labor,Yes,1,773.9,Tap,Yes,856216.45,69258.26,868
HH01408,Delhi,B,Urban,9,52037,32514,19523,Postgraduate,Student,Yes,2,160.1,Borewell,Yes,695347.22,1465539.81,790
HH01409,Maharashtra,D,Urban,3,176989,150287,26702,Postgraduate,Engineer,No,0,149.3,Tanker,Yes,1332204.32,1444372.31,559
HH01410,Maharashtra,C,Rural,7,283153,300459,-17306,Secondary,Doctor,No,0,460.1,Tanker,No,1343783.91,1354617.59,561
HH01411,Delhi,A,Urban,5,194669,136716,57953,Secondary,Teacher,Yes,1,651.6,Tap,Yes,1335376.99,753053.89,896
HH01412,Punjab,D,Urban,7,197170,180292,16878,Primary,Student,Yes,3,457.8,Well,No,1074207.61,581438.64,481
HH01413,Karnataka,A,Rural,6,73001,73817,-816,Secondary,Teacher,Yes,0,138.1,Well,Yes,106940.41,36692.37,372
HH01414,Punjab,C,Rural,5,244795,259994,-15199,Secondary,Labor,No,2,393.3,Tanker,Yes,491333.72,1172107.91,375
HH01415,Punjab,A,Rural,5,119392,89041,30351,Graduate,Farmer,No,1,564.9,Tanker,No,1205835.8,1090125.53,573
HH01416,Karnataka,B,Urban,1,154378,127085,27293,Secondary,Student,Yes,1,378.0,Well,Yes,78023.23,310841.73,328
HH01417,Tamil Nadu,B,Urban,10,181341,118936,62405,Secondary,Teacher,Yes,0,772.7,Well,No,1396029.33,397005.97,449
HH01418,Gujarat,D,Rural,7,151420,140855,10565,Primary,Farmer,Yes,4,260.4,Tanker,Yes,716120.39,904508.63,891
HH01419,Karnataka,B,Rural,6,155815,154230,1585,Postgraduate,Labor,Yes,1,125.8,Well,Yes,934049.72,181182.5,678
HH01420,Punjab,D,Rural,2,154507,104225,50282,Secondary,Business,Yes,1,38.2,Tanker,Yes,1742112.09,635042.36,396
HH01421,Maharashtra,A,Rural,10,52934,41863,11071,Secondary,Farmer,Yes,4,311.8,Well,Yes,1488645.17,575587.92,881
HH01422,Tamil Nadu,B,Rural,2,35380,38312,-2932,Graduate,Engineer,No,0,134.5,Well,Yes,1416815.48,1318178.93,378
HH01423,Tamil Nadu,C,Urban,9,129801,100791,29010,Postgraduate,Student,Yes,1,507.5,Tanker,No,484004.85,1318486.3,429
HH01424,Gujarat,D,Urban,7,26733,17501,9232,Postgraduate,Student,Yes,4,194.8,Tap,No,723250.28,382963.84,524
HH01425,Karnataka,D,Urban,2,137335,64467,72868,Primary,Doctor,Yes,2,811.0,Well,Yes,1915049.16,1195293.84,852
HH01426,Delhi,A,Urban,4,161833,84961,76872,Secondary,Labor,Yes,0,205.7,Borewell,No,903025.58,1012339.26,645
HH01427,Punjab,B,Urban,9,146114,83435,62679,Secondary,Engineer,Yes,1,452.0,Borewell,Yes,316182.15,48150.88,783
HH01428,Delhi,B,Urban,10,92181,52759,39422,Secondary,Engineer,No,4,726.1,Tap,No,501385.27,754965.86,371
HH01429,Tamil Nadu,A,Rural,4,290694,156113,134581,Postgraduate,Doctor,Yes,0,306.3,Well,Yes,1142581.71,627090.87,721
HH01430,Maharashtra,D,Urban,10,129759,62476,67283,Secondary,Farmer,Yes,3,466.3,Well,Yes,1203543.41,175960.01,765
HH01431,Punjab,A,Urban,3,169503,103923,65580,Secondary,Doctor,No,4,893.6,Well,Yes,1927481.32,279079.81,558
HH01432,Gujarat,A,Rural,10,82972,70105,12867,Secondary,Student,Yes,3,816.8,Tap,No,28002.59,627103.63,448
HH01433,Gujarat,B,Urban,4,224371,117881,106490,Secondary,Business,Yes,0,867.6,Tanker,No,1026436.68,1473490.87,393
HH01434,Maharashtra,B,Rural,8,203293,127649,75644,Graduate,Engineer,Yes,4,818.6,Tanker,Yes,238550.88,673662.98,582
HH01435,Maharashtra,D,Urban,1,121744,133871,-12127,Secondary,Student,No,3,274.0,Tap,Yes,316781.9,325776.01,849
HH01436,Punjab,B,Urban,4,185096,78087,107009,Secondary,Student,No,4,662.5,Tanker,No,1227756.07,290729.89,487
HH01437,Delhi,A,Urban,4,155623,112086,43537,Postgraduate,Labor,No,4,187.1,Well,Yes,1440991.37,95480.91,338
HH01438,Karnataka,C,Rural,8,58595,37607,20988,Graduate,Teacher,No,0,41.2,Tanker,Yes,88331.54,498579.08,597
HH01439,Tamil Nadu,C,Urban,2,231778,133387,98391,Secondary,Engineer,Yes,2,572.4,Well,No,1212368.13,1055831.99,749
HH01440,Tamil Nadu,D,Urban,4,261942,109661,152281,Primary,Labor,Yes,0,111.5,Well,No,1333191.02,100634.66,416
HH01441,Punjab,D,Urban,1,179930,94358,85572,Secondary,Student,Yes,2,779.8,Tap,Yes,197403.36,1157723.68,675
HH01442,Punjab,A,Urban,3,126244,74124,52120,Postgraduate,Business,Yes,4,862.0,Borewell,No,1499233.77,498491.99,568
HH01443,Maharashtra,C,Urban,7,295605,283030,12575,Secondary,Student,Yes,3,265.3,Tap,No,899166.94,347293.24,650
HH01444,Tamil Nadu,D,Rural,6,36706,23125,13581,Primary,Farmer,Yes,1,106.2,Tap,Yes,1910629.31,1114455.98,733
HH01445,Karnataka,C,Rural,2,89603,46101,43502,Secondary,Farmer,No,2,263.7,Borewell,No,1750188.3,304809.64,733
HH01446,Maharashtra,D,Rural,4,211341,232052,-20711,Postgraduate,Farmer,No,2,595.7,Tap,Yes,431878.63,838214.94,449
HH01447,Punjab,B,Urban,2,196863,127880,68983,Postgraduate,Doctor,No,1,597.0,Borewell,Yes,208638.21,1043706.19,782
HH01448,Maharashtra,C,Rural,3,279314,277384,1930,Secondary,Farmer,No,3,852.5,Tanker,Yes,1484019.83,819501.04,760
HH01449,Gujarat,B,Rural,3,67807,64752,3055,Graduate,Teacher,Yes,0,466.8,Tap,Yes,1687103.98,1024158.68,538
HH01450,Delhi,C,Urban,9,63964,33480,30484,Graduate,Teacher,Yes,0,309.7,Tap,No,396508.87,96700.64,716
HH01451,Delhi,C,Urban,10,221843,89616,132227,Secondary,Doctor,No,3,824.5,Tap,No,488064.68,318427.27,551
HH01452,Karnataka,C,Rural,2,34976,31420,3556,Postgraduate,Teacher,No,4,397.2,Borewell,Yes,1915992.29,675170.84,771
HH01453,Delhi,D,Urban,4,273149,250384,22765,Graduate,Engineer,Yes,1,732.4,Well,No,1856327.36,87132.51,376
HH01454,Delhi,A,Rural,6,279466,120269,159197,Postgraduate,Doctor,Yes,2,806.0,Tanker,Yes,1371684.41,791576.6,656
HH01455,Karnataka,A,Urban,6,257168,211545,45623,Postgraduate,Doctor,Yes,3,590.7,Tanker,Yes,1950644.25,547724.49,703
HH01456,Karnataka,C,Rural,9,75581,71291,4290,Postgraduate,Teacher,Yes,2,261.7,Borewell,Yes,1236314.5,966177.0,627
HH01457,Tamil Nadu,B,Urban,8,48870,30318,18552,Postgraduate,Business,Yes,4,294.6,Borewell,Yes,497355.37,695034.15,735
HH01458,Maharashtra,A,Rural,10,110134,87291,22843,Graduate,Doctor,Yes,2,569.5,Tanker,No,340561.33,1364442.04,470
HH01459,Karnataka,D,Urban,1,105361,95209,10152,Graduate,Business,Yes,0,95.3,Borewell,No,1720470.95,770710.57,508
HH01460,Tamil Nadu,D,Urban,10,17791,8674,9117,Postgraduate,Business,Yes,2,775.7,Tanker,No,1824755.22,816677.05,615
HH01461,Gujarat,A,Rural,5,216502,184488,32014,Postgraduate,Business,Yes,1,463.6,Borewell,No,1886357.07,239493.58,423
HH01462,Delhi,C,Rural,1,44215,26824,17391,Primary,Farmer,Yes,1,651.0,Tanker,No,649923.78,334169.64,620
HH01463,Karnataka,B,Urban,10,233025,192694,40331,Graduate,Teacher,Yes,2,245.0,Borewell,Yes,707010.16,79407.16,570
HH01464,Punjab,A,Rural,10,208810,196359,12451,Postgraduate,Farmer,No,4,133.9,Tap,No,154296.71,178616.95,856
HH01465,Tamil Nadu,D,Rural,3,275069,266399,8670,Primary,Business,Yes,0,860.4,Borewell,Yes,270837.99,1076044.76,307
HH01466,Tamil Nadu,D,Urban,3,48959,47593,1366,Primary,Labor,No,1,243.6,Tap,Yes,1910316.39,468826.18,544
HH01467,Karnataka,D,Urban,10,250908,101664,149244,Secondary,Student,Yes,0,554.9,Tap,No,1203863.97,1198803.51,812
HH01468,Punjab,C,Urban,7,262736,150110,112626,Primary,Teacher,Yes,3,405.6,Well,No,528777.08,661828.76,317
HH01469,Karnataka,D,Rural,6,225072,158083,66989,Secondary,Farmer,No,0,585.2,Tanker,No,255702.68,134823.67,381
HH01470,Karnataka,C,Rural,2,214699,119707,94992,Postgraduate,Labor,No,0,458.8,Borewell,No,1920037.96,768549.98,382
HH01471,Gujarat,D,Urban,7,14720,12829,1891,Secondary,Business,Yes,4,547.0,Tap,No,1835818.78,184573.04,607
HH01472,Delhi,C,Urban,5,97633,41105,56528,Postgraduate,Teacher,No,0,208.8,Tap,No,767063.35,450275.06,378
HH01473,Karnataka,C,Urban,5,88022,92330,-4308,Secondary,Farmer,Yes,2,282.3,Well,Yes,776335.54,1489893.44,442
HH01474,Tamil Nadu,A,Urban,1,201644,217721,-16077,Secondary,Labor,Yes,2,621.9,Borewell,Yes,241052.61,251572.53,317
HH01475,Maharashtra,A,Rural,8,207192,105234,101958,Secondary,Business,No,1,655.1,Tanker,Yes,420014.57,690428.91,659
HH01476,Delhi,D,Urban,9,145142,70991,74151,Graduate,Business,No,4,265.2,Tanker,Yes,1437985.06,36926.39,731
HH01477,Tamil Nadu,A,Rural,5,258477,256347,2130,Postgraduate,Engineer,No,0,133.2,Borewell,No,605240.32,971830.15,631
HH01478,Punjab,B,Urban,4,174027,142116,31911,Graduate,Business,No,0,812.5,Well,No,1160850.87,641003.76,865
HH01479,Tamil Nadu,A,Urban,3,151944,161126,-9182,Primary,Business,No,0,530.9,Well,Yes,1833790.21,941456.38,870
HH01480,Gujarat,C,Rural,1,133281,81371,51910,Postgraduate,Student,No,0,594.2,Tap,No,1896294.64,330532.24,861
HH01481,Punjab,C,Urban,9,239853,248853,-9000,Primary,Teacher,No,1,357.9,Tap,Yes,1558525.55,432630.2,748
HH01482,Maharashtra,B,Urban,5,222161,139380,82781,Secondary,Student,No,4,844.2,Borewell,No,1313649.86,960050.82,686
HH01483,Delhi,A,Urban,2,267524,275912,-8388,Graduate,Labor,No,1,592.7,Tap,No,222381.38,1456929.26,762
HH01484,Tamil Nadu,D,Rural,7,97666,57865,39801,Graduate,Doctor,No,3,736.7,Well,Yes,471124.94,486406.84,795
HH01485,Maharashtra,B,Rural,5,131171,100235,30936,Secondary,Student,Yes,2,107.0,Borewell,No,1716176.74,1013405.25,683
HH01486,Delhi,C,Urban,3,79489,67295,12194,Graduate,Farmer,No,0,500.3,Borewell,No,207788.66,1093924.45,854
HH01487,Delhi,C,Urban,5,237966,194084,43882,Postgraduate,Teacher,No,0,469.4,Well,Yes,395735.56,819560.34,627
HH01488,Delhi,B,Rural,4,294383,251704,42679,Graduate,Labor,Yes,0,322.2,Tanker,No,574169.95,286646.62,608
HH01489,Punjab,C,Urban,10,179624,103627,75997,Primary,Student,No,1,61.4,Tap,No,1025772.48,411255.68,734
HH01490,Punjab,C,Urban,5,295871,227668,68203,Primary,Engineer,No,2,848.6,Tap,Yes,878333.7,964458.58,595
HH01491,Gujarat,C,Urban,2,159134,68770,90364,Secondary,Farmer,No,4,348.3,Well,No,473432.3,1161863.16,309
HH01492,Gujarat,D,Rural,6,61970,63509,-1539,Primary,Farmer,Yes,4,468.4,Tanker,Yes,928456.9,524541.98,611
HH01493,Tamil Nadu,A,Urban,6,296086,282501,13585,Secondary,Labor,Yes,3,708.1,Tap,Yes,1391066.54,111221.55,480
HH01494,Tamil Nadu,A,Urban,8,185668,166257,19411,Postgraduate,Farmer,Yes,1,895.3,Borewell,No,1230814.38,617473.65,520
HH01495,Delhi,C,Rural,8,124360,128003,-3643,Postgraduate,Farmer,Yes,3,52.7,Borewell,Yes,483325.12,1468554.0,577
HH01496,Gujarat,D,Urban,10,151584,79014,72570,Graduate,Business,Yes,0,312.1,Borewell,No,181366.9,589843.02,542
HH01497,Gujarat,D,Urban,7,52866,39560,13306,Graduate,Farmer,Yes,1,44.1,Tap,Yes,573554.71,141936.71,764
HH01498,Tamil Nadu,D,Rural,5,262148,153868,108280,Primary,Engineer,Yes,1,428.3,Well,Yes,1133088.31,376049.12,624
HH01499,Delhi,A,Urban,7,132506,137207,-4701,Postgraduate,Labor,No,1,666.7,Well,No,1506131.23,1289544.91,581
HH01500,Karnataka,A,Rural,2,267192,221784,45408,Secondary,Engineer,No,4,197.5,Tanker,No,403186.69,89736.81,714
HH01501,Tamil Nadu,D,Rural,10,128371,53438,74933,Secondary,Business,Yes,3,810.5,Tanker,No,307117.7,873552.57,850
HH01502,Punjab,C,Rural,4,269430,267526,1904,Secondary,Doctor,No,3,780.3,Borewell,Yes,1452818.52,704943.63,332
HH01503,Karnataka,A,Rural,6,82241,41169,41072,Graduate,Doctor,No,1,776.9,Tanker,No,646871.23,1028102.8,661
HH01504,Tamil Nadu,B,Urban,7,110410,45777,64633,Graduate,Farmer,Yes,4,471.6,Tap,No,121889.7,625743.51,448
HH01505,Punjab,A,Rural,2,123415,75697,47718,Secondary,Student,No,4,420.7,Tap,Yes,742563.22,1366305.7,550
HH01506,Maharashtra,B,Urban,10,137418,95021,42397,Secondary,Business,Yes,0,391.5,Tanker,Yes,580780.07,592934.22,895
HH01507,Gujarat,D,Urban,9,75553,48356,27197,Primary,Engineer,No,0,884.1,Borewell,No,488989.97,721281.44,718
HH01508,Gujarat,C,Urban,6,210353,207529,2824,Primary,Labor,Yes,4,316.8,Tap,No,1876931.2,596255.25,605
HH01509,Gujarat,A,Rural,2,206978,169999,36979,Primary,Teacher,Yes,1,121.4,Well,No,1931295.07,272707.61,512
HH01510,Tamil Nadu,C,Rural,5,32717,33118,-401,Secondary,Farmer,No,1,280.2,Well,Yes,1179099.44,1170938.69,625
HH01511,Maharashtra,C,Rural,2,245427,252509,-7082,Secondary,Doctor,Yes,0,368.1,Tap,No,89328.92,124579.86,889
HH01512,Maharashtra,B,Urban,5,283437,203978,79459,Secondary,Teacher,Yes,3,508.6,Well,No,1754211.89,1093443.97,720
HH01513,Karnataka,D,Urban,4,240416,223836,16580,Postgraduate,Engineer,No,3,323.2,Tanker,Yes,1735478.51,1048380.24,449
HH01514,Maharashtra,D,Rural,6,91267,80658,10609,Secondary,Teacher,Yes,2,456.3,Borewell,Yes,445552.8,454065.4,727
HH01515,Tamil Nadu,B,Urban,4,287498,292825,-5327,Primary,Farmer,No,1,538.2,Tap,No,1552782.02,903663.83,640
HH01516,Gujarat,C,Urban,2,155687,84250,71437,Secondary,Labor,No,0,214.4,Tap,No,947916.21,1395982.41,447
HH01517,Delhi,A,Rural,1,278542,123142,155400,Postgraduate,Labor,Yes,1,153.4,Borewell,Yes,1849850.33,922839.17,899
HH01518,Maharashtra,C,Urban,10,22447,21320,1127,Postgraduate,Teacher,No,4,897.0,Borewell,No,1301006.89,1099462.06,644
HH01519,Maharashtra,D,Rural,10,279526,256884,22642,Secondary,Farmer,No,1,831.2,Well,Yes,62090.89,371622.64,838
HH01520,Punjab,C,Urban,10,80831,88888,-8057,Postgraduate,Student,No,0,636.6,Tanker,Yes,1501328.66,791828.44,733
HH01521,Karnataka,D,Urban,2,220350,120459,99891,Primary,Doctor,No,4,662.2,Borewell,No,1628508.02,1398081.15,636
HH01522,Tamil Nadu,D,Urban,7,99512,95991,3521,Graduate,Student,Yes,3,347.6,Tap,Yes,162326.99,907403.27,790
HH01523,Maharashtra,C,Urban,9,204134,163796,40338,Graduate,Student,No,3,714.4,Tap,Yes,525619.0,516911.07,474
HH01524,Punjab,A,Rural,3,271232,183419,87813,Postgraduate,Teacher,No,3,414.2,Tap,No,128720.34,578737.44,825
HH01525,Karnataka,A,Urban,7,158242,136908,21334,Secondary,Engineer,No,2,374.4,Tanker,Yes,300758.2,397980.83,860
HH01526,Maharashtra,B,Rural,8,126645,53604,73041,Secondary,Engineer,Yes,3,762.2,Well,No,561023.35,693333.25,646
HH01527,Karnataka,A,Urban,8,131786,125192,6594,Secondary,Teacher,No,4,455.4,Well,Yes,783225.15,1257796.51,793
HH01528,Punjab,C,Rural,9,275483,231706,43777,Graduate,Teacher,No,3,75.7,Tanker,No,1123240.58,756230.64,479
HH01529,Maharashtra,D,Urban,3,226226,193119,33107,Secondary,Engineer,Yes,3,872.9,Well,Yes,319056.85,1118244.7,369
HH01530,Karnataka,D,Urban,9,219044,222272,-3228,Postgraduate,Business,Yes,1,338.8,Tanker,No,1088665.62,1518.36,753
HH01531,Delhi,A,Urban,8,120918,59223,61695,Graduate,Business,No,1,630.7,Tanker,Yes,47919.95,714028.65,875
HH01532,Delhi,D,Urban,8,228294,148826,79468,Postgraduate,Farmer,No,0,242.4,Tap,Yes,253006.74,1110742.42,495
HH01533,Maharashtra,A,Urban,4,239485,173409,66076,Postgraduate,Engineer,Yes,0,372.6,Tanker,No,1078974.15,385181.68,324
HH01534,Punjab,C,Rural,7,122434,85053,37381,Graduate,Labor,Yes,4,56.1,Tap,Yes,1799499.66,199223.93,590
HH01535,Punjab,C,Urban,3,232479,147260,85219,Primary,Teacher,Yes,2,225.1,Well,Yes,517930.02,543725.04,688
HH01536,Gujarat,C,Urban,2,299997,313320,-13323,Primary,Teacher,Yes,4,211.1,Borewell,Yes,1455806.31,306997.47,471
HH01537,Karnataka,A,Rural,4,209398,176543,32855,Graduate,Doctor,Yes,1,793.5,Tap,No,1740546.12,1450710.85,598
HH01538,Karnataka,C,Rural,6,199363,217026,-17663,Secondary,Doctor,Yes,1,708.3,Well,No,1496167.2,306941.68,829
HH01539,Gujarat,C,Rural,9,76406,73677,2729,Secondary,Doctor,No,2,661.3,Well,No,1251949.3,1337030.37,374
HH01540,Maharashtra,B,Rural,9,274187,133942,140245,Graduate,Labor,No,2,203.2,Well,No,530169.76,448070.38,739
HH01541,Punjab,B,Urban,8,32160,23561,8599,Secondary,Engineer,No,4,310.6,Borewell,Yes,505543.67,1340801.67,631
HH01542,Gujarat,B,Rural,10,278634,158010,120624,Secondary,Business,Yes,1,742.5,Tanker,No,1687129.58,723877.69,560
HH01543,Karnataka,A,Urban,5,278434,147601,130833,Secondary,Business,Yes,0,721.3,Borewell,Yes,1203978.32,993894.52,855
HH01544,Karnataka,D,Rural,10,141622,95183,46439,Secondary,Engineer,No,0,659.4,Tanker,Yes,57499.1,981377.85,617
HH01545,Delhi,B,Rural,9,173294,142861,30433,Postgraduate,Labor,No,0,465.4,Tanker,Yes,1036015.91,851693.78,445
HH01546,Gujarat,B,Rural,2,257217,113638,143579,Secondary,Engineer,No,0,446.6,Borewell,Yes,1833953.61,716147.79,513
HH01547,Punjab,A,Urban,10,266244,178983,87261,Primary,Teacher,No,4,225.4,Tanker,Yes,293939.54,337663.49,484
HH01548,Punjab,A,Rural,2,234386,174612,59774,Postgraduate,Farmer,No,4,609.4,Borewell,Yes,1092317.88,1007668.04,496
HH01549,Gujarat,D,Urban,2,228532,91772,136760,Postgraduate,Teacher,Yes,4,167.0,Tanker,No,852436.42,1230807.03,437
